Unnamed: 0;id;title;sentence;subject1;subject2;subject3;subject_notsure;suggested_subject;type1;type2;type3;type_notsure;suggested_type;s1 score;s2 score;s3 score;t1 score;t2 score;t3 score;Avg_sbj_num;Avg_typ_num
2119;2120;ورزش کودکان و نوجوانان;از چه زمانی کودک آمادگی لازم را برای شروع فعالیت های ورزشی دارد؟;ورزشی;;;0;;;;;0;;30;0;0;0;0;0;1.33333333333;1.0
2120;2121;ورزش کودکان و نوجوانان; آیا باید با توجه به سن کودک فعالیت ورزشی اش را انتخاب کرد؟;ورزشی;کودکان;;0;;بله/خیر;;;0;;30;18;0;30;0;0;1.66666666667;1.0
2121;2122;ورزش کودکان و نوجوانان;چه عواملی باعث تشویق یا دلزدگی کودک از ثبت نام در کلاس های ورزشی می شود؟;کودکان;ورزشی;;0;;لیست;;;0;;28;27;0;20;0;0;2.33333333333;1.0
2122;2123;ورزش کودکان و نوجوانان; ثبت نام کودکان در کلاس های وزنه برداری کار درستی است؟;ورزشی;کودکان;;0;;بله/خیر;;;0;;29;19;0;30;0;0;1.66666666667;1.0
2123;2124;ورزش کودکان و نوجوانان;آیا کودکانی که مبتلا به بیماری دیابت یا آسم هستند، می توانند در کلاس های ورزشی ثبت نام کنند؟;سلامت;کودکان;ورزشی;1;;بله/خیر;;;0;;27;27;19;30;0;0;2.66666666667;1.0
2124;2125;ورزش کودکان و نوجوانان;بهترین زمان ورزش برای کودکان دیابتی از نظر شما چه زمانی است؟;سلامت;کودکان;;0;;نظر;;;0;;29;27;0;20;0;0;2.33333333333;1.0
2125;2126;تغذیه و رژیم غذایی;آیا  قرص یا دارویی وجود دارد که در بدن چربی سوزی انجام دهد؟;سلامت;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.0;1.0
2126;2127;تغذیه و رژیم غذایی;یک رژیم غذایی سالم چه ویژگی هایی دارد؟;سلامت;تغذیه;;0;;لیست;;;0;;29;28;0;30;0;0;2.0;1.0
2127;2128;تغذیه و رژیم غذایی;آیا نخوردن صبحانه در کاهش وزن موثر است؟;تغذیه;سلامت;;0;;بله/خیر;;;0;;29;19;0;30;0;0;2.0;1.0
2128;2129;تغذیه و رژیم غذایی; آیا می توان برای کاهش وزن، وعده غذایی  شام را حذف نمود؟;تغذیه;سلامت;;0;;بله/خیر;;;0;;29;19;0;20;0;0;2.0;1.0
2129;2130;تغذیه و رژیم غذایی; آیا برای رسیدن به وزن دلخواه باید میان وعده های غذایی را قطع کرد؟;تغذیه;سلامت;;0;;بله/خیر;;;0;;29;19;0;30;0;0;1.66666666667;1.0
2130;2131;تغذیه و رژیم غذایی;انواع میان وعده های غذایی  سالم چه چیزهایی هستند؟;تغذیه;;;0;;لیست;;;0;;29;0;0;30;0;0;1.33333333333;1.0
2131;2132;تغذیه و رژیم غذایی;چرا گفته می شود مصرف زیاد مواد قندی برای کودکان و نوجوانان مضر است و آیا این مواد منجر به بروز بیماری قند (دیابت) می شود؟;تغذیه;سلامت;کودکان;0;;دلیل;بله/خیر;;0;;28;20;17;20;18;0;2.33333333333;1.66666666667
2132;2133;تغذیه و رژیم غذایی;با توجه به این که مصرف سالاد برای تغذیه سالم وتنظیم وزن توصیه می شود ، به جای سس های چرب از قبیل سس مایونز روی سالاد از چه موادی می توان استفاده کرد؟;تغذیه;سلامت;;0;;نظر;;;0;;29;19;0;20;0;0;1.66666666667;1.0
2133;2134;تغذیه و رژیم غذایی;مصرف آب چه تاثیری در کاهش وزن دارد؟;تغذیه;سلامت;;0;;توضیح;;;0;;29;28;0;20;0;0;2.33333333333;1.0
2134;2135;تغذیه و رژیم غذایی; باتوجه به مفید بودن شیر و لبنیات، آیا مصرف بستنی برای فردی که اضافه وزن دارد ایرادی ندارد؟;تغذیه;سلامت;;0;;بله/خیر;;;0;;29;19;0;30;0;0;1.66666666667;1.0
2135;2136;تغذیه و رژیم غذایی;برای تهیه غذای خانواده از چه روغنی استفاده کنیم تا برای افرادی که اضافه وزن دارند هم مشکلی ایجاد نکند؟;تغذیه;سلامت;;0;;;;;0;;29;19;0;0;0;0;1.66666666667;1.0
2136;2137;تغذیه و رژیم غذایی; آیا فواید آب میوه هم مشابه میوه است؟;تغذیه;;;0;;بله/خیر;;;0;;29;0;0;30;0;0;1.33333333333;1.0
2137;2138;تغذیه و رژیم غذایی;آیا  کودک و نوجوان که اضافه وزن دارد می تواند هر قدر میل دارد از مواد غذایی سالم استفاده کند؟;تغذیه;کودکان;;0;;بله/خیر;;;0;;29;17;0;30;0;0;2.0;1.0
2138;2139;تغذیه و رژیم غذایی;آیا مصرف لبنیات در تنظیم وزن موثر است؟;تغذیه;سلامت;;0;;بله/خیر;;;0;;29;19;0;30;0;0;1.66666666667;1.0
2139;2140;تغذیه و رژیم غذایی;آیا دادن داروهای تقویتی و مولتی ویتامینی به کودکان  و نوجوانانی که می خواهند وزن کم کنند ضروری است؟;تغذیه;سلامت;کودکان;0;;بله/خیر;;;0;;28;20;16;30;0;0;2.33333333333;1.0
2140;2141;تغذیه و رژیم غذایی;چگونه می توان عادات بد غذایی و یا بدخوری کودکان و نوجوانان را اصلاح نمود؟;کودکان;تغذیه;;0;;توضیح;;;0;;28;27;0;30;0;0;2.33333333333;1.0
2141;2142;تغذیه و رژیم غذایی;کدام عادات غذایی در کودکان و نوجوانان مبتلا به اضافه وزن شایع است؟;کودکان;سلامت;تغذیه;0;;لیست;;;0;;20;19;18;20;0;0;2.0;1.0
2142;2143;تغذیه و رژیم غذایی;چربی های امگا 3 و امگا 6 چه هستند و آیا مصرف داروهای حاوی این نوع چربی ها مفید است؟;تغذیه;سلامت;;0;;بله/خیر;توضیح;;0;;29;19;0;28;20;0;1.66666666667;1.66666666667
2143;2144;تغذیه و رژیم غذایی; چربی ترانس چیست؟ در چه مواد غذایی وجود دارد و برای کاهش مصرف آن چه باید کرد؟;تغذیه;سلامت;;0;;توضیح;لیست;;0;;29;19;0;20;18;0;1.66666666667;2.0
2144;2145;تغذیه و رژیم غذایی; آیا خوابیدن در طی روز تاثیری در کاهش وزن دارد؟;سلامت;;;0;;بله/خیر;;;0;;20;0;0;30;0;0;0.666666666667;1.0
2145;2146;تغذیه و رژیم غذایی;آیا طول مدت زمان خواب با اضافه وزن و جاقی وی ارتباط دارد ؟;سلامت;;;0;;بله/خیر;;;0;;20;0;0;30;0;0;0.666666666667;1.0
2146;2147;تغذیه و رژیم غذایی;آیا ممکن است در دوران رژیم گرفتن برای کاهش وزن ، مشکلاتی برای پوست و مو پیش آید؟;سلامت;;;0;;بله/خیر;;;0;;19;0;0;30;0;0;1.33333333333;1.0
2147;2148;تغذیه و رژیم غذایی; آیا کسانی که مایل به کاهش وزن هستند می توانند  از نوشابه های گازدار رژیمی ( بدون قند) مصرف نمایند تا کالری کمتری دریافت نمایند؟;سلامت;تغذیه;;0;;بله/خیر;;;0;;29;19;0;30;0;0;1.66666666667;1.0
2148;2149;تغذیه و رژیم غذایی;اگر کودک و نوجوان دچار اضافه وزن، عادت به فعالیت جسمی ندارد، چگونه به او کمک کنیم که فعالیت فیزیکی بیشتری داشته باشد؟;سلامت;;;0;;;;;0;;19;0;0;0;0;0;1.66666666667;1.0
2149;2150;تغذیه و رژیم غذایی;برای کاهش وزن چه ورزش هایی توصیه می شود؟;ورزشی;سلامت;;0;;لیست;;;0;;29;19;0;20;0;0;1.66666666667;1.0
2150;2151;تغذیه و رژیم غذایی;آیا مصرف خود صرانه مولتی ویتامین و انواع مکمل بدون نظر پزشک برای بدن ضرر دارد؟;سلامت;تغذیه;;0;;بله/خیر;;;0;;29;28;0;20;0;0;2.0;1.0
2151;2152;تغذیه و رژیم غذایی; آیا  قرص یا دارویی وجود دارد که در بدن چربی سوزی انجام دهد؟;سلامت;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.33333333333;1.0
2152;2153;بدن سازی;آیا انجام حرکت ددلیفت و اسکات در یک روز مضر می باشد؟;ورزشی;سلامت;;0;;بله/خیر;;;0;;29;19;0;30;0;0;1.66666666667;1.0
2153;2154;بدن سازی;چگونه می توانم بدون آسیب به کمر پاهایی قدرتمند بسازم؟;ورزشی;;;0;;توضیح;;;0;;29;0;0;30;0;0;1.33333333333;1.0
2154;2155;بدن سازی;برای پاهای لاغر خود چه کاری می توانم انجام دهم؟;ورزشی;;;0;;توضیح;;;0;;19;0;0;20;0;0;1.33333333333;1.0
2155;2156;بدن سازی;بهترین تمرین برای عضلات ساعد چه می باشد؟;ورزشی;;;0;;توضیح;;;0;;30;0;0;20;0;0;1.0;1.0
2156;2157;بدن سازی;آیا انجام اسکات از جلو جایگزینی مناسب برای اسکات معمولی  می باشد؟;ورزشی;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
2157;2158;  حج ـ احرام;آیا آویختن تسبیح و مانند آن به گردن به هنگام وضو (در حال احرام) و یا دو لایه کردن آن در بازو در حال احرام اشکال دارد؟;مذهبی;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.0;1.0
2158;2159;  شیر دادن;آیا زن می تواند در قبال شیر دادن به فرزند از شوهر درخواست پول کند؟;حقوق و قانون;رابطه;;0;;بله/خیر;;;0;;20;18;0;20;0;0;2.0;1.0
2159;2160;ثبت و پیگیری سفارش;دوست دارم از دیجی کالا خرید کنم، اما هنوز کاملاً به خرید اینترنتی اعتماد ندارم، چگونه مطمئن باشم که پس از خرید، کالا به دست من می رسد؟;خرید;;;0;;توضیح;;;0;;30;0;0;30;0;0;1.33333333333;1.0
2160;2161;ثبت و پیگیری سفارش; آیا برای خرید از دیجی کالا، حتما باید در سایت عضو باشم؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.33333333333;1.0
2161;2162;ثبت و پیگیری سفارش; آیا در تمام ساعات شبانه روز می توانم سفارش خود را ثبت کنم؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
2162;2163;ثبت و پیگیری سفارش; آیا می توانم برای شخص دیگری از دیجی کالا خرید کنم و سفارش تحویل آن شخص شود؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
2163;2164;ثبت و پیگیری سفارش; آیا می توانم با حساب کاربری خودم، خرید کنم و فاکتور به نام شخص حقوقی یا شرکت صادر شود؟;خرید;حقوق و قانون;;0;;بله/خیر;;;0;;30;18;0;30;0;0;1.66666666667;1.0
2164;2165;ثبت و پیگیری سفارش; از وضعیت سفارشی که ثبت کرده  ام، چگونه می  توانم مطلع شوم؟;خرید;;;0;;توضیح;;;0;;30;0;0;20;0;0;1.0;1.0
2165;2166;ثبت و پیگیری سفارش; آیا می  توانم کالاهایی که موجود نیستند را سفارش بدهم؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
2166;2167;ثبت و پیگیری سفارش;می  توانم سفارشم را ابطال کنم یا تغییر بدهم؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
2167;2168;ثبت و پیگیری سفارش;بعد از ثبت سفارش، برای اطمینان از پردازش آن باید با دیجی کالا تماس بگیرم؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.33333333333;1.0
2168;2169;ثبت و پیگیری سفارش;می  توانم سفارشم را تلفنی ثبت کنم؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.33333333333;1.0
2169;2170;ثبت و پیگیری سفارش;در صورتی که خرید من برای شخص دیگری باشد، آیا فاکتور فروش به همراه بسته برای تحویل گیرنده فرستاده خواهد شد؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
2170;2171;کالاهای عرضه شده در دیجی کالا; آیا کالاهای خریداری شده از دیجی کالا آماده استفاده هستند یا باید روی آنها برنامه های کاربردی را خودم نصب کنم؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.0;1.33333333333
2171;2172;کالاهای عرضه شده در دیجی کالا; آیا کالاهایی که نیاز به نصب و راه اندازی دارند توسط دیجی کالا در هنگام تحویل نصب و راه اندازی می شوند؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.33333333333;1.0
2172;2173;کالاهای عرضه شده در دیجی کالا; امکان ارتقا سخت افزاری، نرم افزاری و اعمال تغییرات سفارشی در کالاهایی که از دیجی کالا خریداری می  کنم وجود دارد؟;خرید;;;0;;بله/خیر;;;0;;29;0;0;20;0;0;2.0;1.0
2173;2174;کالاهای عرضه شده در دیجی کالا;برای انتخاب و خرید کالا در سایت نیاز به مشاوره دارم، راهی وجود دارد که در تصمیم  گیری به من کمک کند؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.66666666667;1.0
2174;2175;کالاهای عرضه شده در دیجی کالا; کالاهایی که موجود نیستند، چه زمانی در سایت برای فروش عرضه خواهند شد؟;خرید;;;0;;توضیح;;;0;;30;0;0;30;0;0;1.0;1.0
2175;2176;کالاهای عرضه شده در دیجی کالا; آیا ممکن است کالایی را که سفارش می  دهم موجود نباشد؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
2176;2177;کالاهای عرضه شده در دیجی کالا; آیا تعداد خرید از یک کالا در دیجی کالا محدودیتی دارد؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
2177;2178;کالاهای عرضه شده در دیجی کالا; پیش از خرید کالا، چگونه می  توانم از این که کالا ساخت کجاست، مطلع بشوم؟;خرید;;;0;;توضیح;;;0;;30;0;0;30;0;0;1.0;1.0
2178;2179;کالاهای عرضه شده در دیجی کالا;آیا می  توانم از پارت نامبر محصولات اپل ارایه شده در وب سایت مطلع شوم؟;خرید;کامپیوتر و موبایل;;0;;بله/خیر;;;0;;30;18;0;30;0;0;1.66666666667;1.0
2179;2180;پرداخت;مبلغ سفارشم را چگونه می  توانم پرداخت کنم؟;خرید;;;0;;توضیح;;;0;;30;0;0;30;0;0;1.0;1.0
2180;2181;پرداخت;با استفاده از کارت کدام بانک ها می توان هزینه سفارش را اینترنتی پرداخت کرد؟;خرید;;;0;;لیست;;;0;;30;0;0;30;0;0;1.0;1.0
2181;2182;پرداخت;آیا پرداخت در محل، شرایط و محدودیت  هایی دارد؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
2182;2183;پرداخت; ممکن است پرداخت اینترنتی ناموفق باشد، ولی مبلغ از حساب من کم شده باشد؟;خرید;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.33333333333;1.0
